"nie_malla_modi_id","basin_code","basin_name"
1654348,1,"Genil"
1654349,1,"Genil"
1654351,1,"Genil"
1654353,1,"Genil"
1654354,1,"Genil"
1654356,5,"Fardes"
1654358,5,"Fardes"
1654359,5,"Fardes"
1654361,5,"Fardes"
1654363,5,"Fardes"
1654364,5,"Fardes"
1654366,5,"Fardes"
1654368,5,"Fardes"
1654369,5,"Fardes"
1654371,5,"Fardes"
1654373,5,"Fardes"
1654374,5,"Fardes"
1654376,5,"Fardes"
1654377,5,"Fardes"
1654379,5,"Fardes"
1654381,5,"Fardes"
1654382,5,"Fardes"
1654384,5,"Fardes"
1654386,5,"Fardes"
1654387,5,"Fardes"
1654389,5,"Fardes"
1654391,5,"Fardes"
1654392,5,"Fardes"
1654394,5,"Fardes"
1654396,5,"Fardes"
1654397,5,"Fardes"
1654399,5,"Fardes"
1654400,5,"Fardes"
1654402,5,"Fardes"
1654404,4,"Andarax"
1654405,4,"Andarax"
1654407,4,"Andarax"
1654409,4,"Andarax"
1654410,4,"Andarax"
1654412,4,"Andarax"
1654414,4,"Andarax"
1654415,4,"Andarax"
1654417,4,"Andarax"
1654419,4,"Andarax"
1654420,4,"Andarax"
1654422,4,"Andarax"
1654424,4,"Andarax"
1654425,4,"Andarax"
1654427,4,"Andarax"
1654428,4,"Andarax"
1654430,4,"Andarax"
1654431,4,"Andarax"
1654432,4,"Andarax"
1654433,4,"Andarax"
1654435,4,"Andarax"
1654437,4,"Andarax"
1654438,4,"Andarax"
1654440,4,"Andarax"
1654442,4,"Andarax"
1654443,4,"Andarax"
1654445,4,"Andarax"
1654446,4,"Andarax"
1654448,4,"Andarax"
1654450,4,"Andarax"
1654451,4,"Andarax"
1656699,1,"Genil"
1656711,1,"Genil"
1656712,1,"Genil"
1656714,1,"Genil"
1656716,1,"Genil"
1656717,1,"Genil"
1656719,1,"Genil"
1656721,1,"Genil"
1656722,1,"Genil"
1656724,1,"Genil"
1656730,1,"Genil"
1656732,1,"Genil"
1656739,1,"Genil"
1656740,1,"Genil"
1656742,1,"Genil"
1656744,1,"Genil"
1656745,1,"Genil"
1656747,1,"Genil"
1656749,1,"Genil"
1656750,1,"Genil"
1656752,1,"Genil"
1656753,1,"Genil"
1656755,1,"Genil"
1656757,5,"Fardes"
1656758,5,"Fardes"
1656760,5,"Fardes"
1656762,5,"Fardes"
1656763,5,"Fardes"
1656765,5,"Fardes"
1656767,5,"Fardes"
1656768,5,"Fardes"
1656770,5,"Fardes"
1656772,5,"Fardes"
1656773,5,"Fardes"
1656775,5,"Fardes"
1656777,5,"Fardes"
1656778,5,"Fardes"
1656780,5,"Fardes"
1656781,5,"Fardes"
1656783,5,"Fardes"
1656784,5,"Fardes"
1656785,5,"Fardes"
1656786,5,"Fardes"
1656788,5,"Fardes"
1656790,5,"Fardes"
1656791,5,"Fardes"
1656793,5,"Fardes"
1656795,5,"Fardes"
1656796,5,"Fardes"
1656798,5,"Fardes"
1656799,5,"Fardes"
1656801,5,"Fardes"
1656803,5,"Fardes"
1656804,5,"Fardes"
1656806,4,"Andarax"
1656808,4,"Andarax"
1656809,4,"Andarax"
1656811,4,"Andarax"
1656813,4,"Andarax"
1656814,4,"Andarax"
1656816,4,"Andarax"
1656818,4,"Andarax"
1656819,4,"Andarax"
1656821,4,"Andarax"
1656823,4,"Andarax"
1656824,4,"Andarax"
1656826,4,"Andarax"
1656827,4,"Andarax"
1656829,4,"Andarax"
1656831,4,"Andarax"
1656832,4,"Andarax"
1656834,4,"Andarax"
1656836,4,"Andarax"
1656837,4,"Andarax"
1656839,4,"Andarax"
1656841,4,"Andarax"
1656842,4,"Andarax"
1656844,4,"Andarax"
1656846,4,"Andarax"
1656847,4,"Andarax"
1656849,4,"Andarax"
1656850,4,"Andarax"
1656852,4,"Andarax"
1656854,4,"Andarax"
1656857,4,"Andarax"
1656859,4,"Andarax"
1656860,4,"Andarax"
1659108,1,"Genil"
1659110,1,"Genil"
1659111,1,"Genil"
1659113,1,"Genil"
1659115,1,"Genil"
1659116,1,"Genil"
1659118,1,"Genil"
1659120,1,"Genil"
1659121,1,"Genil"
1659123,1,"Genil"
1659125,1,"Genil"
1659126,1,"Genil"
1659133,1,"Genil"
1659134,1,"Genil"
1659136,1,"Genil"
1659137,1,"Genil"
1659138,1,"Genil"
1659139,1,"Genil"
1659141,1,"Genil"
1659143,1,"Genil"
1659144,1,"Genil"
1659146,1,"Genil"
1659148,1,"Genil"
1659149,1,"Genil"
1659151,1,"Genil"
1659152,1,"Genil"
1659154,1,"Genil"
1659156,1,"Genil"
1659157,1,"Genil"
1659159,5,"Fardes"
1659161,5,"Fardes"
1659162,5,"Fardes"
1659164,5,"Fardes"
1659166,5,"Fardes"
1659167,5,"Fardes"
1659169,5,"Fardes"
1659171,5,"Fardes"
1659172,5,"Fardes"
1659174,5,"Fardes"
1659176,5,"Fardes"
1659177,5,"Fardes"
1659179,5,"Fardes"
1659180,5,"Fardes"
1659182,5,"Fardes"
1659184,5,"Fardes"
1659185,5,"Fardes"
1659187,5,"Fardes"
1659189,5,"Fardes"
1659190,5,"Fardes"
1659192,5,"Fardes"
1659194,5,"Fardes"
1659195,5,"Fardes"
1659197,5,"Fardes"
1659199,5,"Fardes"
1659200,5,"Fardes"
1659202,5,"Fardes"
1659203,5,"Fardes"
1659205,5,"Fardes"
1659207,5,"Fardes"
1659208,5,"Fardes"
1659210,4,"Andarax"
1659212,4,"Andarax"
1659213,4,"Andarax"
1659215,4,"Andarax"
1659217,4,"Andarax"
1659218,4,"Andarax"
1659220,4,"Andarax"
1659222,4,"Andarax"
1659223,4,"Andarax"
1659225,4,"Andarax"
1659227,4,"Andarax"
1659228,4,"Andarax"
1659230,4,"Andarax"
1659231,4,"Andarax"
1659233,4,"Andarax"
1659234,4,"Andarax"
1659235,4,"Andarax"
1659236,4,"Andarax"
1659238,4,"Andarax"
1659240,4,"Andarax"
1659241,4,"Andarax"
1659243,4,"Andarax"
1659245,4,"Andarax"
1659246,4,"Andarax"
1659248,4,"Andarax"
1659249,4,"Andarax"
1659251,4,"Andarax"
1659253,4,"Andarax"
1659254,4,"Andarax"
1659256,4,"Andarax"
1659258,4,"Andarax"
1659259,4,"Andarax"
1659261,4,"Andarax"
1659263,4,"Andarax"
1661499,1,"Genil"
1661501,1,"Genil"
1661509,1,"Genil"
1661510,1,"Genil"
1661512,1,"Genil"
1661514,1,"Genil"
1661515,1,"Genil"
1661517,1,"Genil"
1661519,1,"Genil"
1661520,1,"Genil"
1661522,1,"Genil"
1661524,1,"Genil"
1661525,1,"Genil"
1661527,1,"Genil"
1661529,1,"Genil"
1661530,1,"Genil"
1661535,1,"Genil"
1661537,1,"Genil"
1661538,1,"Genil"
1661540,1,"Genil"
1661542,1,"Genil"
1661543,1,"Genil"
1661545,1,"Genil"
1661547,1,"Genil"
1661548,1,"Genil"
1661550,1,"Genil"
1661552,1,"Genil"
1661553,1,"Genil"
1661555,1,"Genil"
1661556,1,"Genil"
1661558,1,"Genil"
1661560,5,"Fardes"
1661561,5,"Fardes"
1661563,5,"Fardes"
1661565,5,"Fardes"
1661566,5,"Fardes"
1661568,5,"Fardes"
1661570,5,"Fardes"
1661571,5,"Fardes"
1661573,5,"Fardes"
1661575,5,"Fardes"
1661576,5,"Fardes"
1661578,5,"Fardes"
1661580,5,"Fardes"
1661581,5,"Fardes"
1661583,5,"Fardes"
1661584,5,"Fardes"
1661586,5,"Fardes"
1661587,5,"Fardes"
1661588,5,"Fardes"
1661589,5,"Fardes"
1661591,5,"Fardes"
1661593,5,"Fardes"
1661594,5,"Fardes"
1661596,5,"Fardes"
1661598,5,"Fardes"
1661599,5,"Fardes"
1661601,5,"Fardes"
1661602,5,"Fardes"
1661604,5,"Fardes"
1661606,5,"Fardes"
1661607,5,"Fardes"
1661609,5,"Fardes"
1661611,4,"Andarax"
1661612,4,"Andarax"
1661614,4,"Andarax"
1661616,4,"Andarax"
1661617,4,"Andarax"
1661619,4,"Andarax"
1661621,4,"Andarax"
1661622,4,"Andarax"
1661624,4,"Andarax"
1661626,4,"Andarax"
1661627,4,"Andarax"
1661629,4,"Andarax"
1661630,4,"Andarax"
1661632,4,"Andarax"
1661634,4,"Andarax"
1661635,4,"Andarax"
1661637,4,"Andarax"
1661639,4,"Andarax"
1661640,4,"Andarax"
1661642,4,"Andarax"
1661644,4,"Andarax"
1661645,4,"Andarax"
1661647,4,"Andarax"
1661649,4,"Andarax"
1661650,4,"Andarax"
1661652,4,"Andarax"
1661653,4,"Andarax"
1661655,4,"Andarax"
1661657,4,"Andarax"
1661658,4,"Andarax"
1661660,4,"Andarax"
1661662,4,"Andarax"
1661663,4,"Andarax"
1661665,4,"Andarax"
1661667,4,"Andarax"
1663900,1,"Genil"
1663901,1,"Genil"
1663903,1,"Genil"
1663905,1,"Genil"
1663910,1,"Genil"
1663911,1,"Genil"
1663913,1,"Genil"
1663914,1,"Genil"
1663916,1,"Genil"
1663918,1,"Genil"
1663919,1,"Genil"
1663921,1,"Genil"
1663923,1,"Genil"
1663924,1,"Genil"
1663926,1,"Genil"
1663928,1,"Genil"
1663929,1,"Genil"
1663931,1,"Genil"
1663933,1,"Genil"
1663934,1,"Genil"
1663937,1,"Genil"
1663939,1,"Genil"
1663940,1,"Genil"
1663941,1,"Genil"
1663942,1,"Genil"
1663944,1,"Genil"
1663946,1,"Genil"
1663947,1,"Genil"
1663949,1,"Genil"
1663951,1,"Genil"
1663952,1,"Genil"
1663954,1,"Genil"
1663955,1,"Genil"
1663957,1,"Genil"
1663959,1,"Genil"
1663960,1,"Genil"
1663962,5,"Fardes"
1663964,5,"Fardes"
1663965,5,"Fardes"
1663967,5,"Fardes"
1663969,5,"Fardes"
1663970,5,"Fardes"
1663972,5,"Fardes"
1663974,5,"Fardes"
1663975,5,"Fardes"
1663977,5,"Fardes"
1663979,5,"Fardes"
1663980,5,"Fardes"
1663982,5,"Fardes"
1663983,5,"Fardes"
1663985,5,"Fardes"
1663987,5,"Fardes"
1663988,5,"Fardes"
1663990,5,"Fardes"
1663992,5,"Fardes"
1663993,5,"Fardes"
1663995,5,"Fardes"
1663997,5,"Fardes"
1663998,5,"Fardes"
1664000,5,"Fardes"
1664002,5,"Fardes"
1664003,5,"Fardes"
1664005,5,"Fardes"
1664006,5,"Fardes"
1664008,5,"Fardes"
1664010,5,"Fardes"
1664011,5,"Fardes"
1664013,4,"Andarax"
1664015,4,"Andarax"
1664016,4,"Andarax"
1664018,4,"Andarax"
1664020,4,"Andarax"
1664021,4,"Andarax"
1664023,4,"Andarax"
1664025,4,"Andarax"
1664026,4,"Andarax"
1664028,4,"Andarax"
1664030,4,"Andarax"
1664031,4,"Andarax"
1664033,4,"Andarax"
1664034,4,"Andarax"
1664036,4,"Andarax"
1664037,4,"Andarax"
1664038,4,"Andarax"
1664039,4,"Andarax"
1664041,4,"Andarax"
1664043,4,"Andarax"
1664044,4,"Andarax"
1664046,4,"Andarax"
1664048,4,"Andarax"
1664049,4,"Andarax"
1664051,4,"Andarax"
1664053,4,"Andarax"
1664054,4,"Andarax"
1664056,4,"Andarax"
1664057,4,"Andarax"
1664059,4,"Andarax"
1664061,4,"Andarax"
1664062,4,"Andarax"
1664064,4,"Andarax"
1664066,4,"Andarax"
1664067,4,"Andarax"
1664069,4,"Andarax"
1666300,1,"Genil"
1666302,1,"Genil"
1666304,1,"Genil"
1666305,1,"Genil"
1666307,1,"Genil"
1666308,1,"Genil"
1666312,1,"Genil"
1666313,1,"Genil"
1666315,1,"Genil"
1666317,1,"Genil"
1666318,1,"Genil"
1666320,1,"Genil"
1666322,1,"Genil"
1666323,1,"Genil"
1666325,1,"Genil"
1666327,1,"Genil"
1666328,1,"Genil"
1666330,1,"Genil"
1666332,1,"Genil"
1666333,1,"Genil"
1666335,1,"Genil"
1666336,1,"Genil"
1666338,1,"Genil"
1666340,1,"Genil"
1666341,1,"Genil"
1666343,1,"Genil"
1666345,1,"Genil"
1666346,1,"Genil"
1666348,1,"Genil"
1666350,1,"Genil"
1666351,1,"Genil"
1666353,1,"Genil"
1666355,1,"Genil"
1666356,1,"Genil"
1666358,1,"Genil"
1666360,1,"Genil"
1666361,1,"Genil"
1666363,5,"Fardes"
1666364,5,"Fardes"
1666366,5,"Fardes"
1666368,5,"Fardes"
1666369,5,"Fardes"
1666371,5,"Fardes"
1666373,5,"Fardes"
1666374,5,"Fardes"
1666376,5,"Fardes"
1666378,5,"Fardes"
1666379,5,"Fardes"
1666381,5,"Fardes"
1666383,5,"Fardes"
1666384,5,"Fardes"
1666386,5,"Fardes"
1666387,5,"Fardes"
1666389,5,"Fardes"
1666390,5,"Fardes"
1666391,5,"Fardes"
1666392,5,"Fardes"
1666394,5,"Fardes"
1666396,5,"Fardes"
1666397,5,"Fardes"
1666399,5,"Fardes"
1666401,5,"Fardes"
1666402,5,"Fardes"
1666404,5,"Fardes"
1666405,5,"Fardes"
1666407,5,"Fardes"
1666409,5,"Fardes"
1666410,5,"Fardes"
1666412,5,"Fardes"
1666414,5,"Fardes"
1666415,4,"Andarax"
1666417,4,"Andarax"
1666419,4,"Andarax"
1666420,4,"Andarax"
1666422,4,"Andarax"
1666424,4,"Andarax"
1666425,4,"Andarax"
1666427,4,"Andarax"
1666429,4,"Andarax"
1666430,4,"Andarax"
1666432,4,"Andarax"
1666433,4,"Andarax"
1666435,4,"Andarax"
1666437,4,"Andarax"
1666438,4,"Andarax"
1666440,4,"Andarax"
1666442,4,"Andarax"
1666443,4,"Andarax"
1666445,4,"Andarax"
1666447,4,"Andarax"
1666448,4,"Andarax"
1666450,4,"Andarax"
1666452,4,"Andarax"
1666453,4,"Andarax"
1666455,4,"Andarax"
1666456,4,"Andarax"
1666458,4,"Andarax"
1666460,4,"Andarax"
1666461,4,"Andarax"
1666463,4,"Andarax"
1666465,4,"Andarax"
1666466,4,"Andarax"
1666468,4,"Andarax"
1666470,4,"Andarax"
1666471,4,"Andarax"
1666473,4,"Andarax"
1666475,4,"Andarax"
1668703,1,"Genil"
1668704,1,"Genil"
1668706,1,"Genil"
1668708,1,"Genil"
1668709,1,"Genil"
1668714,1,"Genil"
1668716,1,"Genil"
1668717,1,"Genil"
1668719,1,"Genil"
1668721,1,"Genil"
1668722,1,"Genil"
1668724,1,"Genil"
1668726,1,"Genil"
1668727,1,"Genil"
1668729,1,"Genil"
1668731,1,"Genil"
1668732,1,"Genil"
1668734,1,"Genil"
1668736,1,"Genil"
1668737,1,"Genil"
1668739,1,"Genil"
1668742,1,"Genil"
1668743,1,"Genil"
1668744,1,"Genil"
1668745,1,"Genil"
1668747,1,"Genil"
1668749,1,"Genil"
1668750,1,"Genil"
1668752,1,"Genil"
1668754,1,"Genil"
1668755,1,"Genil"
1668757,1,"Genil"
1668758,1,"Genil"
1668760,1,"Genil"
1668762,2,"Guadalfeo"
1668763,2,"Guadalfeo"
1668765,2,"Guadalfeo"
1668767,2,"Guadalfeo"
1668768,2,"Guadalfeo"
1668770,5,"Fardes"
1668772,5,"Fardes"
1668773,5,"Fardes"
1668775,5,"Fardes"
1668777,5,"Fardes"
1668778,5,"Fardes"
1668780,5,"Fardes"
1668782,5,"Fardes"
1668783,5,"Fardes"
1668785,5,"Fardes"
1668786,5,"Fardes"
1668788,5,"Fardes"
1668790,5,"Fardes"
1668791,5,"Fardes"
1668793,5,"Fardes"
1668795,5,"Fardes"
1668796,5,"Fardes"
1668798,5,"Fardes"
1668800,5,"Fardes"
1668801,5,"Fardes"
1668803,5,"Fardes"
1668805,5,"Fardes"
1668806,5,"Fardes"
1668808,3,"Adra"
1668810,3,"Adra"
1668811,5,"Fardes"
1668813,5,"Fardes"
1668814,5,"Fardes"
1668816,4,"Andarax"
1668818,4,"Andarax"
1668819,4,"Andarax"
1668821,4,"Andarax"
1668823,4,"Andarax"
1668824,4,"Andarax"
1668826,4,"Andarax"
1668828,4,"Andarax"
1668829,4,"Andarax"
1668831,4,"Andarax"
1668833,4,"Andarax"
1668834,4,"Andarax"
1668836,4,"Andarax"
1668837,4,"Andarax"
1668839,4,"Andarax"
1668840,4,"Andarax"
1668841,4,"Andarax"
1668842,4,"Andarax"
1668844,4,"Andarax"
1668846,4,"Andarax"
1668847,4,"Andarax"
1668849,4,"Andarax"
1668851,4,"Andarax"
1668852,4,"Andarax"
1668854,4,"Andarax"
1668855,4,"Andarax"
1668857,4,"Andarax"
1668859,4,"Andarax"
1668860,4,"Andarax"
1668862,4,"Andarax"
1668864,4,"Andarax"
1668865,4,"Andarax"
1668867,4,"Andarax"
1668869,4,"Andarax"
1668870,4,"Andarax"
1668872,4,"Andarax"
1668874,4,"Andarax"
1668875,4,"Andarax"
1668877,4,"Andarax"
1668879,4,"Andarax"
1671105,1,"Genil"
1671107,1,"Genil"
1671108,1,"Genil"
1671110,1,"Genil"
1671111,1,"Genil"
1671113,1,"Genil"
1671115,1,"Genil"
1671116,1,"Genil"
1671118,1,"Genil"
1671120,1,"Genil"
1671121,1,"Genil"
1671123,1,"Genil"
1671125,1,"Genil"
1671126,1,"Genil"
1671128,1,"Genil"
1671130,1,"Genil"
1671131,1,"Genil"
1671133,1,"Genil"
1671135,1,"Genil"
1671136,1,"Genil"
1671138,1,"Genil"
1671139,1,"Genil"
1671141,1,"Genil"
1671143,1,"Genil"
1671144,1,"Genil"
1671146,1,"Genil"
1671148,1,"Genil"
1671149,1,"Genil"
1671151,1,"Genil"
1671153,1,"Genil"
1671154,1,"Genil"
1671156,1,"Genil"
1671158,1,"Genil"
1671159,1,"Genil"
1671161,1,"Genil"
1671162,1,"Genil"
1671164,2,"Guadalfeo"
1671166,2,"Guadalfeo"
1671167,2,"Guadalfeo"
1671169,2,"Guadalfeo"
1671171,5,"Fardes"
1671172,5,"Fardes"
1671174,5,"Fardes"
1671176,5,"Fardes"
1671177,5,"Fardes"
1671179,5,"Fardes"
1671181,5,"Fardes"
1671182,5,"Fardes"
1671184,5,"Fardes"
1671186,5,"Fardes"
1671187,5,"Fardes"
1671189,5,"Fardes"
1671190,5,"Fardes"
1671192,5,"Fardes"
1671193,5,"Fardes"
1671194,5,"Fardes"
1671195,5,"Fardes"
1671197,5,"Fardes"
1671199,5,"Fardes"
1671200,5,"Fardes"
1671202,5,"Fardes"
1671204,5,"Fardes"
1671205,5,"Fardes"
1671207,5,"Fardes"
1671208,5,"Fardes"
1671210,3,"Adra"
1671212,3,"Adra"
1671213,3,"Adra"
1671215,5,"Fardes"
1671217,4,"Andarax"
1671218,4,"Andarax"
1671220,4,"Andarax"
1671222,4,"Andarax"
1671223,4,"Andarax"
1671225,4,"Andarax"
1671227,4,"Andarax"
1671228,4,"Andarax"
1671230,4,"Andarax"
1671232,4,"Andarax"
1671233,4,"Andarax"
1671235,4,"Andarax"
1671236,4,"Andarax"
1671238,4,"Andarax"
1671240,4,"Andarax"
1671241,4,"Andarax"
1671243,4,"Andarax"
1671245,4,"Andarax"
1671246,4,"Andarax"
1671248,4,"Andarax"
1671250,4,"Andarax"
1671251,4,"Andarax"
1671253,4,"Andarax"
1671255,4,"Andarax"
1671256,4,"Andarax"
1671258,4,"Andarax"
1671259,4,"Andarax"
1671261,4,"Andarax"
1671263,4,"Andarax"
1671264,4,"Andarax"
1671266,4,"Andarax"
1671268,4,"Andarax"
1671269,4,"Andarax"
1671271,4,"Andarax"
1671273,4,"Andarax"
1671274,4,"Andarax"
1671276,4,"Andarax"
1671278,4,"Andarax"
1671279,4,"Andarax"
1671281,4,"Andarax"
1673509,1,"Genil"
1673511,1,"Genil"
1673512,1,"Genil"
1673514,1,"Genil"
1673515,1,"Genil"
1673517,1,"Genil"
1673519,1,"Genil"
1673520,1,"Genil"
1673522,1,"Genil"
1673524,1,"Genil"
1673525,1,"Genil"
1673527,1,"Genil"
1673529,1,"Genil"
1673530,1,"Genil"
1673532,1,"Genil"
1673534,1,"Genil"
1673535,1,"Genil"
1673537,1,"Genil"
1673539,1,"Genil"
1673540,1,"Genil"
1673542,1,"Genil"
1673543,1,"Genil"
1673545,1,"Genil"
1673546,1,"Genil"
1673547,1,"Genil"
1673548,1,"Genil"
1673550,1,"Genil"
1673552,1,"Genil"
1673553,1,"Genil"
1673555,1,"Genil"
1673557,1,"Genil"
1673558,1,"Genil"
1673560,1,"Genil"
1673561,1,"Genil"
1673563,1,"Genil"
1673565,2,"Guadalfeo"
1673566,2,"Guadalfeo"
1673568,2,"Guadalfeo"
1673570,2,"Guadalfeo"
1673571,2,"Guadalfeo"
1673573,2,"Guadalfeo"
1673575,5,"Fardes"
1673576,5,"Fardes"
1673578,5,"Fardes"
1673580,5,"Fardes"
1673581,5,"Fardes"
1673583,5,"Fardes"
1673585,5,"Fardes"
1673586,5,"Fardes"
1673588,5,"Fardes"
1673589,5,"Fardes"
1673591,5,"Fardes"
1673593,5,"Fardes"
1673594,5,"Fardes"
1673596,5,"Fardes"
1673598,5,"Fardes"
1673599,5,"Fardes"
1673601,5,"Fardes"
1673603,5,"Fardes"
1673604,5,"Fardes"
1673606,5,"Fardes"
1673608,5,"Fardes"
1673609,5,"Fardes"
1673611,3,"Adra"
1673612,3,"Adra"
1673614,3,"Adra"
1673616,3,"Adra"
1673617,5,"Fardes"
1673619,4,"Andarax"
1673621,4,"Andarax"
1673622,4,"Andarax"
1673624,4,"Andarax"
1673626,4,"Andarax"
1673627,4,"Andarax"
1673629,4,"Andarax"
1673631,4,"Andarax"
1673632,4,"Andarax"
1673634,4,"Andarax"
1673636,4,"Andarax"
1673637,4,"Andarax"
1673639,4,"Andarax"
1673640,4,"Andarax"
1673642,4,"Andarax"
1673643,4,"Andarax"
1673644,4,"Andarax"
1673645,4,"Andarax"
1673647,4,"Andarax"
1673649,4,"Andarax"
1673650,4,"Andarax"
1673652,4,"Andarax"
1673654,4,"Andarax"
1673655,4,"Andarax"
1673657,4,"Andarax"
1673658,4,"Andarax"
1673660,4,"Andarax"
1673662,4,"Andarax"
1673663,4,"Andarax"
1673665,4,"Andarax"
1673667,4,"Andarax"
1673668,4,"Andarax"
1673670,4,"Andarax"
1673672,4,"Andarax"
1673673,4,"Andarax"
1673675,4,"Andarax"
1673677,4,"Andarax"
1673678,4,"Andarax"
1673680,4,"Andarax"
1673682,4,"Andarax"
1673683,4,"Andarax"
1673685,4,"Andarax"
1675910,1,"Genil"
1675911,1,"Genil"
1675913,1,"Genil"
1675914,1,"Genil"
1675916,1,"Genil"
1675919,1,"Genil"
1675921,1,"Genil"
1675923,1,"Genil"
1675924,1,"Genil"
1675926,1,"Genil"
1675928,1,"Genil"
1675929,1,"Genil"
1675931,1,"Genil"
1675933,1,"Genil"
1675934,1,"Genil"
1675936,1,"Genil"
1675938,1,"Genil"
1675939,1,"Genil"
1675941,1,"Genil"
1675942,1,"Genil"
1675944,1,"Genil"
1675946,1,"Genil"
1675947,1,"Genil"
1675949,1,"Genil"
1675951,1,"Genil"
1675952,1,"Genil"
1675954,1,"Genil"
1675956,1,"Genil"
1675957,1,"Genil"
1675959,1,"Genil"
1675961,1,"Genil"
1675962,1,"Genil"
1675964,1,"Genil"
1675965,1,"Genil"
1675967,2,"Guadalfeo"
1675969,2,"Guadalfeo"
1675970,2,"Guadalfeo"
1675972,2,"Guadalfeo"
1675974,2,"Guadalfeo"
1675975,2,"Guadalfeo"
1675977,2,"Guadalfeo"
1675979,5,"Fardes"
1675980,5,"Fardes"
1675982,5,"Fardes"
1675984,5,"Fardes"
1675985,5,"Fardes"
1675987,5,"Fardes"
1675989,5,"Fardes"
1675990,5,"Fardes"
1675992,5,"Fardes"
1675993,5,"Fardes"
1675995,5,"Fardes"
1675996,5,"Fardes"
1675997,5,"Fardes"
1675998,5,"Fardes"
1676000,3,"Adra"
1676002,3,"Adra"
1676003,5,"Fardes"
1676005,5,"Fardes"
1676007,5,"Fardes"
1676008,5,"Fardes"
1676010,5,"Fardes"
1676011,5,"Fardes"
1676013,3,"Adra"
1676015,3,"Adra"
1676016,3,"Adra"
1676018,3,"Adra"
1676020,5,"Fardes"
1676021,4,"Andarax"
1676023,4,"Andarax"
1676025,3,"Adra"
1676026,3,"Adra"
1676028,3,"Adra"
1676030,4,"Andarax"
1676031,4,"Andarax"
1676033,4,"Andarax"
1676035,4,"Andarax"
1676036,4,"Andarax"
1676038,4,"Andarax"
1676039,4,"Andarax"
1676041,4,"Andarax"
1676043,4,"Andarax"
1676044,4,"Andarax"
1676046,4,"Andarax"
1676048,4,"Andarax"
1676049,4,"Andarax"
1676051,4,"Andarax"
1676053,4,"Andarax"
1676054,4,"Andarax"
1676056,4,"Andarax"
1676058,4,"Andarax"
1676059,4,"Andarax"
1676061,4,"Andarax"
1676062,4,"Andarax"
1676064,4,"Andarax"
1676066,4,"Andarax"
1676067,4,"Andarax"
1676069,4,"Andarax"
1676071,4,"Andarax"
1676072,4,"Andarax"
1676074,4,"Andarax"
1676076,4,"Andarax"
1676077,4,"Andarax"
1676079,4,"Andarax"
1676081,4,"Andarax"
1676082,4,"Andarax"
1676084,4,"Andarax"
1676086,4,"Andarax"
1676087,4,"Andarax"
1678314,1,"Genil"
1678315,1,"Genil"
1678317,1,"Genil"
1678318,1,"Genil"
1678322,1,"Genil"
1678323,1,"Genil"
1678325,1,"Genil"
1678327,1,"Genil"
1678328,1,"Genil"
1678330,1,"Genil"
1678332,1,"Genil"
1678333,1,"Genil"
1678335,1,"Genil"
1678337,1,"Genil"
1678338,1,"Genil"
1678340,1,"Genil"
1678342,1,"Genil"
1678343,1,"Genil"
1678345,1,"Genil"
1678346,1,"Genil"
1678348,1,"Genil"
1678349,1,"Genil"
1678350,1,"Genil"
1678351,1,"Genil"
1678353,1,"Genil"
1678355,1,"Genil"
1678356,1,"Genil"
1678358,1,"Genil"
1678360,1,"Genil"
1678361,1,"Genil"
1678363,1,"Genil"
1678364,1,"Genil"
1678366,1,"Genil"
1678368,2,"Guadalfeo"
1678369,2,"Guadalfeo"
1678371,2,"Guadalfeo"
1678373,2,"Guadalfeo"
1678374,2,"Guadalfeo"
1678376,2,"Guadalfeo"
1678378,2,"Guadalfeo"
1678379,2,"Guadalfeo"
1678381,5,"Fardes"
1678383,5,"Fardes"
1678384,5,"Fardes"
1678386,5,"Fardes"
1678388,5,"Fardes"
1678389,5,"Fardes"
1678391,5,"Fardes"
1678392,5,"Fardes"
1678394,3,"Adra"
1678396,3,"Adra"
1678397,3,"Adra"
1678399,5,"Fardes"
1678401,3,"Adra"
1678402,3,"Adra"
1678404,3,"Adra"
1678406,5,"Fardes"
1678407,5,"Fardes"
1678409,5,"Fardes"
1678411,5,"Fardes"
1678412,5,"Fardes"
1678414,3,"Adra"
1678415,3,"Adra"
1678417,3,"Adra"
1678419,3,"Adra"
1678420,3,"Adra"
1678422,3,"Adra"
1678424,4,"Andarax"
1678425,4,"Andarax"
1678427,3,"Adra"
1678429,3,"Adra"
1678430,3,"Adra"
1678432,3,"Adra"
1678434,3,"Adra"
1678435,4,"Andarax"
1678437,4,"Andarax"
1678439,4,"Andarax"
1678440,4,"Andarax"
1678442,4,"Andarax"
1678443,4,"Andarax"
1678445,4,"Andarax"
1678446,4,"Andarax"
1678447,4,"Andarax"
1678448,4,"Andarax"
1678450,4,"Andarax"
1678452,4,"Andarax"
1678453,4,"Andarax"
1678455,4,"Andarax"
1678457,4,"Andarax"
1678458,4,"Andarax"
1678460,4,"Andarax"
1678461,4,"Andarax"
1678463,4,"Andarax"
1678465,4,"Andarax"
1678466,4,"Andarax"
1678468,4,"Andarax"
1678470,4,"Andarax"
1678471,4,"Andarax"
1678473,4,"Andarax"
1678475,4,"Andarax"
1678476,4,"Andarax"
1678478,4,"Andarax"
1678480,4,"Andarax"
1678481,4,"Andarax"
1678483,4,"Andarax"
1678485,4,"Andarax"
1678486,4,"Andarax"
