"nie_malla_modi_id","sen_slope_pnsp","sen_slope_per_pnsp","p_value_pnsp","tau_pnsp"
1721700,0,NA,NA,0
1721701,0,NA,NA,0
1721702,0,NA,NA,0
1721703,0,NA,NA,0
1721704,0,NA,NA,0
1721705,0,NA,NA,0
1721706,0,NA,NA,0
1721707,0,NA,NA,0
1721708,0,NA,NA,0
1721709,0,NA,NA,0
1721710,0,NA,NA,0
1721711,0,NA,NA,0
1721712,0,NA,NA,0
1721713,0,NA,NA,0
1721714,0,NA,NA,0
1721715,0,NA,NA,0
1721716,0,NA,NA,0
1721717,0,NA,NA,0
1721718,0,NA,NA,0
1721719,0,NA,NA,0
1721720,0,NA,NA,0
1721721,0,NA,NA,0
1721722,0,NA,NA,0
1721723,0,NA,NA,0
1721724,0,NA,NA,0
1721725,0,NA,NA,0
1721726,0,NA,NA,0
1721727,0,NA,NA,0
1721728,0,NA,NA,0
1721729,0,NA,NA,0
1721730,0,NA,NA,0
1721731,0,NA,NA,0
1721732,0,NA,NA,0
1723943,0,NA,NA,0
1723944,0,NA,NA,0
1723952,0,NA,NA,0
1723953,0,NA,NA,0
1723954,0,NA,NA,0
1723955,0,0,0.58544,-0.077
1723956,0,NA,NA,0
1723957,0,NA,NA,0
1723958,0,0,0.45675,-0.077
1723959,0,0,0.81732,0.044
1723960,0,0,0.89763,-0.033
1723961,0,0,0.71416,0.077
1723962,0,0,0.90873,0.033
1723963,0,0,0.77477,0.066
1723964,0,0,0.77477,0.066
1723965,0.035,0.31,0.69999,0.088
1723966,0.087,0.41,0.70113,0.088
1723967,-0.15,-0.35,1,-0.011
1723968,0.128,0.23,1,0.011
1723969,-0.08,-0.15,1,-0.011
1723970,0.328,0.51,0.91281,0.033
1723971,-0.541,-0.68,0.91281,-0.033
1723972,-0.676,-0.77,0.82667,-0.055
1723973,-0.915,-0.82,1,-0.011
1723974,-1.402,-1.12,0.91281,-0.033
1723975,-1.344,-1.01,1,-0.011
1723976,-1.537,-1.31,0.91281,-0.033
1723977,-2.33,-2.07,0.91281,-0.033
1723978,-1.755,-1.95,0.91281,-0.033
1723979,-2.435,-2.11,0.82667,-0.055
1723980,-2.678,-2.01,0.74256,-0.077
1723981,-2.559,-1.75,0.74256,-0.077
1723982,-2.951,-2.13,0.58407,-0.121
1723983,-2.185,-1.93,0.74256,-0.077
1723984,-1.36,-1.57,0.74256,-0.077
1723985,-2.114,-2.89,0.82667,-0.055
1723986,-1.278,-2.27,0.74256,-0.077
1723987,-1.007,-2.43,0.58407,-0.121
1723988,0.005,0.03,0.86935,0.044
1723989,0.002,0.01,0.95628,0.022
1723990,-1.346,-2.62,0.58407,-0.121
1723991,-1.228,-2.05,0.66142,-0.099
1723992,-1.284,-2.14,0.66142,-0.099
1723993,-0.908,-1.94,0.66142,-0.099
1723994,0.01,0.04,0.82667,0.055
1723995,0.004,0.02,0.91281,0.033
1723996,0.004,0.02,0.91281,0.033
1723997,-0.5,-1.18,0.91281,-0.033
1723998,-0.756,-1.29,0.74256,-0.077
1723999,-0.34,-0.5,0.91281,-0.033
1724000,-1.151,-1.42,0.82667,-0.055
1724001,-1.596,-1.7,0.82667,-0.055
1724002,-1.142,-1.29,0.82667,-0.055
1724003,-0.59,-0.9,0.82667,-0.055
1724004,-0.85,-1.63,0.82667,-0.055
1724005,-0.928,-1.97,0.66142,-0.099
1724006,-0.924,-2.48,0.74256,-0.077
1724007,-0.018,-0.07,0.86935,-0.044
1724008,0,0,1,0
1724009,0,0,0.73612,-0.077
1724010,0,0,0.86368,0.044
1724011,0,0,0.71416,0.077
1724012,0,0,0.9561,0.022
1724013,-0.13,-0.51,0.58407,-0.121
1724014,-1.54,-3.7,0.74256,-0.077
1724015,-2.28,-3.41,0.58407,-0.121
1724016,-1.902,-3.67,0.66142,-0.099
1724017,-1.522,-3.67,0.66142,-0.099
1724018,-0.497,-1.67,0.54644,-0.132
1724019,0,0,1,0
1724020,0,0,0.91166,-0.033
1724021,0,0,1,-0.011
1724022,-0.004,-0.04,0.78313,-0.066
1724023,0,0,0.7688,0.066
1724024,0,0,0.80709,0.055
1724025,-0.01,-0.12,0.69999,-0.088
1724026,-0.005,-0.03,0.86935,-0.044
1724027,-0.122,-1.16,0.54483,-0.132
1724028,0,0,0.91056,-0.033
1724029,0,0,0.80709,0.055
1724030,0,0,0.80709,0.055
1724031,0,0,1,-0.011
1724032,0,0,0.80709,0.055
1724033,0,0,0.68871,-0.088
1724034,0,0,0.68871,-0.088
1724035,0,0,0.52901,-0.132
1724036,0,0,0.90282,0.033
1724037,0,0,0.90282,0.033
1724038,0,0,1,-0.011
1724039,0,0,0.60682,-0.099
1724040,0,0,0.14347,-0.22
1724041,0,0,0.1458,-0.187
1724042,0,0,0.1458,-0.187
1724043,0,0,0.19054,-0.198
1724044,0,0,0.1458,-0.187
1724045,0,0,0.1458,-0.187
1724046,0,0,0.45675,-0.077
1724047,0,0,0.1458,-0.187
1724048,0,0,0.1458,-0.187
1724049,0,0,0.1458,-0.187
1724050,0,0,0.1458,-0.187
1724051,0,0,0.1458,-0.187
1724052,0,0,0.1458,-0.187
1724053,0,0,0.1458,-0.187
1724054,0,0,0.21485,-0.121
1724055,0,NA,NA,0
1724056,0,0,0.21485,-0.121
1724057,0,0,0.1458,-0.187
1724063,0,NA,NA,0
1724064,0,NA,NA,0
1724072,0,NA,NA,0
1724073,0,NA,NA,0
1724074,0,NA,NA,0
1724075,0,NA,NA,0
1724076,0,NA,NA,0
1724077,0,0,1,-0.011
1724078,0,0,1,-0.011
1724079,0,NA,NA,0
1724080,0,NA,NA,0
1724081,0,NA,NA,0
1724082,0,0,1,-0.011
1724083,0,0,1,-0.011
1724084,0,NA,NA,0
1724085,0,NA,NA,0
1724086,0,NA,NA,0
1724087,0,NA,NA,0
1724088,0,NA,NA,0
1724089,0,NA,NA,0
1724090,0,NA,NA,0
1724091,0,NA,NA,0
1724092,0,NA,NA,0
1724093,0,NA,NA,0
1724094,0,NA,NA,0
1724095,0,NA,NA,0
1724096,0,NA,NA,0
1724097,0,NA,NA,0
1724098,0,NA,NA,0
1724099,0,NA,NA,0
1724100,0,NA,NA,0
1724101,0,NA,NA,0
1724102,0,NA,NA,0
1724103,0,NA,NA,0
1724104,0,NA,NA,0
1724105,0,NA,NA,0
1724106,0,NA,NA,0
1724107,0,NA,NA,0
1724108,0,NA,NA,0
1724109,0,NA,NA,0
1724110,0,NA,NA,0
1724111,0,NA,NA,0
1724112,0,NA,NA,0
1724113,0,NA,NA,0
1724114,0,NA,NA,0
1724115,0,NA,NA,0
1724116,0,NA,NA,0
1724117,0,NA,NA,0
1724118,0,NA,NA,0
1724119,0,NA,NA,0
1724120,0,NA,NA,0
1724121,0,NA,NA,0
1724122,0,NA,NA,0
1724123,0,NA,NA,0
1724124,0,NA,NA,0
1724125,0,NA,NA,0
1724126,0,NA,NA,0
1724127,0,NA,NA,0
1724128,0,NA,NA,0
1724129,0,NA,NA,0
1724130,0,NA,NA,0
1724131,0,NA,NA,0
1724132,0,NA,NA,0
1724133,0,NA,NA,0
1724134,0,NA,NA,0
1724135,0,NA,NA,0
1726343,0,NA,NA,0
1726344,0,NA,NA,0
1726345,0,NA,NA,0
1726354,0,NA,NA,0
1726355,0,NA,NA,0
1726356,0,NA,NA,0
1726357,0,NA,NA,0
1726358,0,NA,NA,0
1726359,0,0,0.45675,-0.077
1726360,0,0,0.81732,0.044
1726361,0,0,0.81732,0.044
1726362,0,0,0.89763,-0.033
1726363,0,0,0.71416,0.077
1726364,0,0,1,0
1726365,0,0,0.77477,0.066
1726366,0.132,1.22,0.73927,0.077
1726367,0.062,0.38,0.78313,0.066
1726368,0,0,1,0
1726369,0.124,0.48,0.95628,0.022
1726370,-0.12,-0.32,1,-0.011
1726371,0.142,0.43,0.95628,0.022
1726372,-0.16,-0.34,1,-0.011
1726373,-0.66,-0.99,0.82667,-0.055
1726374,-0.686,-0.86,0.82667,-0.055
1726375,-1.54,-1.4,0.91281,-0.033
1726376,0.124,0.1,1,0.011
1726377,-1.24,-0.91,0.91281,-0.033
1726378,-1.506,-1.26,0.91281,-0.033
1726379,-0.458,-0.57,0.91281,-0.033
1726380,-1.562,-1.61,0.82667,-0.055
1726381,-2.018,-1.59,0.74256,-0.077
1726382,-2.648,-1.9,0.82667,-0.055
1726383,-2.735,-1.97,0.82667,-0.055
1726384,-2.891,-2.31,0.74256,-0.077
1726385,-2.219,-2.11,0.82667,-0.055
1726386,-1.101,-1.33,0.74256,-0.077
1726387,-2.176,-3.23,0.82667,-0.055
1726388,-0.916,-2.16,0.58407,-0.121
1726389,0.004,0.02,0.91281,0.033
1726390,0.005,0.04,0.86883,0.044
1726391,0.01,0.05,0.86935,0.044
1726392,-0.022,-0.06,0.95628,-0.022
1726393,-0.63,-1.45,0.70113,-0.088
1726394,-0.28,-0.64,0.66142,-0.099
1726395,0,0,1,0
1726396,0.01,0.06,0.82667,0.055
1726397,0.005,0.04,0.86883,0.044
1726398,-0.016,-0.05,0.91281,-0.033
1726399,-0.616,-1.47,0.82667,-0.055
1726400,-0.997,-1.74,0.82667,-0.055
1726401,-0.464,-0.66,1,-0.011
1726402,-1.525,-1.81,0.82667,-0.055
1726403,-0.974,-1.06,0.82667,-0.055
1726404,-1.312,-1.72,1,-0.011
1726405,-0.862,-1.46,0.74256,-0.077
1726406,-1.023,-2.72,0.91281,-0.033
1726407,0.002,0.01,1,0.011
1726408,0,0,1,0
1726409,0.002,0.02,0.95628,0.022
1726410,0,0,0.91166,-0.033
1726411,0,0,0.95436,-0.022
1726412,0,0,0.89763,0.033
1726413,0,0,0.95436,0.022
1726414,0.003,0.03,0.86883,0.044
1726415,-1.033,-2.66,0.82667,-0.055
1726416,-0.653,-1.23,0.74256,-0.077
1726417,-2.197,-3.45,0.51122,-0.143
1726418,-1.58,-3.11,0.66142,-0.099
1726419,-1.318,-3.39,0.66142,-0.099
1726420,-0.11,-0.4,0.70113,-0.088
1726421,-0.008,-0.05,0.91281,-0.033
1726422,0,0,1,-0.011
1726423,0,0,0.77477,-0.066
1726424,0,0,0.71416,0.077
1726425,0,0,0.80709,0.055
1726426,0,0,0.86,0.044
1726427,-0.002,-0.01,0.95628,-0.022
1726428,-0.01,-0.07,0.86935,-0.044
1726429,-0.089,-0.96,0.54483,-0.132
1726430,0,0,0.60651,0.11
1726431,0,0,0.80709,0.055
1726432,0,0,0.80709,0.055
1726433,0,0,0.44636,-0.132
1726434,0,0,0.80709,0.055
1726435,0,0,1,0.011
1726436,0,0,1,0.011
1726437,0,0,0.90282,0.033
1726438,0,0,0.90282,0.033
1726439,0,0,0.60682,-0.099
1726440,0,0,0.60682,-0.099
1726441,0,0,0.52005,-0.121
1726442,0,0,0.19054,-0.198
1726443,0,0,0.1458,-0.187
1726444,0,0,0.1458,-0.187
1726445,0,0,0.1458,-0.187
1726446,0,0,0.1458,-0.187
1726447,0,0,0.1458,-0.187
1726448,0,0,0.45675,-0.077
1726449,0,0,0.1458,-0.187
1726450,0,0,0.1458,-0.187
1726451,0,0,0.1458,-0.187
1726452,0,0,0.1458,-0.187
1726453,0,0,0.1458,-0.187
1726454,0,0,0.1458,-0.187
1726455,0,0,0.1458,-0.187
1726456,0,0,0.21485,-0.121
1726475,0,NA,NA,0
1726476,0,NA,NA,0
1726477,0,NA,NA,0
1726478,0,NA,NA,0
1726479,0,NA,NA,0
1726480,0,NA,NA,0
1726481,0,NA,NA,0
1726482,0,NA,NA,0
1726483,0,NA,NA,0
1726484,0,NA,NA,0
1726485,0,NA,NA,0
1726486,0,NA,NA,0
1726487,0,NA,NA,0
1726488,0,NA,NA,0
1726489,0,NA,NA,0
1726490,0,NA,NA,0
1726491,0,NA,NA,0
1726492,0,NA,NA,0
1726493,0,NA,NA,0
1726494,0,NA,NA,0
1726495,0,NA,NA,0
1726496,0,NA,NA,0
1726497,0,NA,NA,0
1726498,0,NA,NA,0
1726499,0,NA,NA,0
1726500,0,NA,NA,0
1726501,0,NA,NA,0
1726502,0,NA,NA,0
1726503,0,NA,NA,0
1726504,0,NA,NA,0
1726505,0,NA,NA,0
1726506,0,NA,NA,0
1726507,0,NA,NA,0
1726508,0,NA,NA,0
1726509,0,NA,NA,0
1726510,0,NA,NA,0
1726511,0,NA,NA,0
1726512,0,NA,NA,0
1726513,0,NA,NA,0
1726514,0,NA,NA,0
1726515,0,NA,NA,0
1726516,0,NA,NA,0
1726517,0,NA,NA,0
1726518,0,NA,NA,0
1726519,0,NA,NA,0
1726520,0,NA,NA,0
1726521,0,NA,NA,0
1726522,0,NA,NA,0
1726523,0,NA,NA,0
1726524,0,NA,NA,0
1726525,0,NA,NA,0
1726526,0,NA,NA,0
1726527,0,NA,NA,0
1726528,0,NA,NA,0
1726529,0,NA,NA,0
1726530,0,NA,NA,0
1726531,0,NA,NA,0
1726532,0,NA,NA,0
1726533,0,NA,NA,0
1726534,0,NA,NA,0
1726535,0,NA,NA,0
1726536,0,NA,NA,0
1726537,0,NA,NA,0
1728745,0,NA,NA,0
1728746,0,NA,NA,0
1728747,0,NA,NA,0
1728758,0,NA,NA,0
1728759,0,NA,NA,0
1728760,0,0,0.58544,-0.077
1728761,0,0,0.70024,0.066
1728762,0,0,0.72924,-0.066
1728763,0,0,0.72924,-0.066
1728764,0,0,0.71416,0.077
1728765,0,0,0.51784,0.132
1728766,0,0,1,0
1728767,0,0,0.86368,0.044
1728768,0,0,0.95436,0.022
1728769,0.016,0.12,0.86883,0.044
1728770,0,0,0.77477,0.066
1728771,0.068,0.59,0.43741,0.165
1728772,0.3,1.86,0.35131,0.198
1728773,0.215,0.87,0.78398,0.066
1728774,0.146,0.39,1,0.011
1728775,-0.929,-1.59,0.82667,-0.055
1728776,-0.562,-0.76,0.82667,-0.055
1728777,0.168,0.17,1,0.011
1728778,-0.903,-0.74,0.91281,-0.033
1728779,-1.288,-1.1,0.91281,-0.033
1728780,-1.133,-1.33,0.91281,-0.033
1728781,-1.888,-2.17,0.91281,-0.033
1728782,-2.385,-2.04,0.82667,-0.055
1728783,-2.486,-1.84,0.74256,-0.077
1728784,-2.22,-1.69,0.82667,-0.055
1728785,-2.976,-2.6,0.74256,-0.077
1728786,-2.879,-2.46,0.74256,-0.077
1728787,-2.03,-2.07,0.74256,-0.077
1728788,-1.687,-1.87,0.74256,-0.077
1728789,-2.146,-2.94,0.82667,-0.055
1728790,-1.179,-2.18,0.66142,-0.099
1728791,-0.416,-1.04,0.66142,-0.099
1728792,0.005,0.03,0.86935,0.044
1728793,0,0,0.91056,0.033
1728794,0.01,0.06,0.78398,0.066
1728795,0.01,0.04,0.86935,0.044
1728796,0.01,0.06,0.78398,0.066
1728797,0.082,0.48,0.70113,0.088
1728798,0,0,1,0.011
1728799,0.004,0.02,0.82667,0.055
1728800,-0.514,-1.36,0.51122,-0.143
1728801,-0.89,-1.79,0.74256,-0.077
1728802,-1.108,-1.85,0.82667,-0.055
1728803,-0.769,-1.06,0.91281,-0.033
1728804,-1.665,-1.99,0.82667,-0.055
1728805,-1.543,-1.81,0.82667,-0.055
1728806,-0.659,-0.88,1,-0.011
1728807,-0.925,-1.56,0.74256,-0.077
1728808,-0.812,-2.01,0.91281,-0.033
1728809,0.004,0.03,0.82667,0.055
1728810,0,0,0.86368,-0.044
1728811,0,0,0.86368,-0.044
1728812,0,0,0.95436,0.022
1728813,0,0,0.90282,0.033
1728814,0,0,0.53326,0.11
1728815,0,0,1,0
1728816,0.003,0.03,0.86883,0.044
1728817,-1.021,-2.61,0.82667,-0.055
1728818,-2.053,-3.04,0.51122,-0.143
1728819,-3.106,-5.24,0.58407,-0.121
1728820,-0.664,-1.36,0.82667,-0.055
1728821,-1.07,-2.75,0.66142,-0.099
1728822,-0.022,-0.09,0.91281,-0.033
1728823,-0.006,-0.04,0.70113,-0.088
1728824,0,0,0.91166,-0.033
1728825,0,0,0.7688,-0.066
1728826,0,0,0.71416,0.077
1728827,0,0,0.71416,0.077
1728828,-0.01,-0.1,0.62029,-0.11
1728829,-0.512,-2.06,0.58407,-0.121
1728830,-0.01,-0.08,0.82615,-0.055
1728831,0,0,0.91166,-0.033
1728832,0,0,0.80709,0.055
1728833,0,0,0.90282,0.033
1728834,0,0,0.89763,0.033
1728835,0,0,0.44636,-0.132
1728836,0,0,0.80709,0.055
1728837,0,0,0.90282,0.033
1728838,0,0,0.90282,0.033
1728839,0,0,0.90282,0.033
1728840,0,0,0.52005,-0.121
1728841,0,0,0.52005,-0.121
1728842,0,0,0.44636,-0.132
1728843,0,0,0.19054,-0.198
1728844,0,0,0.1458,-0.187
1728845,0,0,0.1458,-0.187
1728846,0,0,0.45675,-0.077
1728847,0,0,0.1458,-0.187
1728848,0,0,0.1458,-0.187
1728849,0,0,0.45675,-0.077
1728850,0,0,0.45675,-0.077
1728851,0,0,0.45675,-0.077
1728852,0,0,0.45675,-0.077
1728853,0,0,0.1458,-0.187
1728854,0,0,0.45675,-0.077
1728855,0,NA,NA,0
1728856,0,0,0.21485,-0.121
1728857,0,NA,NA,0
1728858,0,NA,NA,0
1728876,0,NA,NA,0
1728877,0,NA,NA,0
1728878,0,NA,NA,0
1728879,0,NA,NA,0
1728880,0,NA,NA,0
1728881,0,NA,NA,0
1728882,0,NA,NA,0
1728883,0,NA,NA,0
1728884,0,NA,NA,0
1728885,0,NA,NA,0
1728886,0,NA,NA,0
1728887,0,NA,NA,0
1728888,0,NA,NA,0
1728889,0,NA,NA,0
1728890,0,NA,NA,0
1728891,0,NA,NA,0
1728892,0,NA,NA,0
1728893,0,NA,NA,0
1728894,0,NA,NA,0
1728895,0,NA,NA,0
1728896,0,NA,NA,0
1728897,0,NA,NA,0
1728898,0,NA,NA,0
1728899,0,NA,NA,0
1728900,0,NA,NA,0
1728901,0,NA,NA,0
1728902,0,NA,NA,0
1728903,0,NA,NA,0
1728904,0,NA,NA,0
1728905,0,NA,NA,0
1728906,0,NA,NA,0
1728907,0,NA,NA,0
1728908,0,NA,NA,0
1728909,0,NA,NA,0
1728910,0,NA,NA,0
1728911,0,NA,NA,0
1728912,0,NA,NA,0
1728913,0,NA,NA,0
1728914,0,NA,NA,0
1728915,0,NA,NA,0
1728916,0,NA,NA,0
1728917,0,NA,NA,0
1728918,0,NA,NA,0
1728919,0,NA,NA,0
1728920,0,NA,NA,0
1728921,0,NA,NA,0
1728922,0,NA,NA,0
1728923,0,NA,NA,0
1728924,0,NA,NA,0
1728925,0,NA,NA,0
1728926,0,NA,NA,0
1728927,0,NA,NA,0
1728928,0,NA,NA,0
1728929,0,NA,NA,0
1728930,0,NA,NA,0
1728931,0,NA,NA,0
1728932,0,NA,NA,0
1728933,0,NA,NA,0
1728934,0,NA,NA,0
1728935,0,NA,NA,0
1728936,0,NA,NA,0
1728937,0,NA,NA,0
1728938,0,NA,NA,0
1728939,0,NA,NA,0
1728940,0,NA,NA,0
1731148,0,NA,NA,0
1731149,0,NA,NA,0
1731160,0,NA,NA,0
1731161,0,NA,NA,0
1731162,0,0,0.70024,0.066
1731163,0,0,0.89763,-0.033
1731164,0,0,0.71416,0.077
1731165,0,0,0.71416,0.077
1731166,0,0,0.71416,0.077
1731167,0,0,0.71416,0.077
1731168,0,0,0.95436,0.022
1731169,0,0,0.62528,0.099
1731170,0,0,0.77477,0.066
1731171,0,0,1,0
1731172,0,0,1,0
1731173,0.172,1.6,0.57435,0.121
1731174,0.223,1.38,0.41085,0.176
1731175,0.148,0.56,0.86935,0.044
1731176,-0.11,-0.27,1,-0.011
1731177,-0.759,-1.19,0.82667,-0.055
1731178,-0.712,-0.92,0.91281,-0.033
1731179,-0.168,-0.18,0.91281,-0.033
1731180,-1.518,-1.63,0.82667,-0.055
1731181,-2.429,-2.87,0.82667,-0.055
1731182,-0.764,-1.06,0.91281,-0.033
1731183,-1.665,-1.83,0.82667,-0.055
1731184,-2.22,-1.85,0.82667,-0.055
1731185,-2.008,-1.47,0.82667,-0.055
1731186,-2.698,-2.21,0.74256,-0.077
1731187,-2.024,-2.05,0.82667,-0.055
1731188,-1.99,-2.3,0.82667,-0.055
1731189,-1.771,-2.1,0.74256,-0.077
1731190,-2.383,-2.55,0.74256,-0.077
1731191,-2.142,-2.73,0.66142,-0.099
1731192,-2.484,-3.81,0.74256,-0.077
1731193,-1.05,-2.24,0.58407,-0.121
1731194,0.002,0.01,0.95628,0.022
1731195,0,0,0.91056,0.033
1731196,0,0,0.86368,-0.044
1731197,0.01,0.07,0.78398,0.066
1731198,0.01,0.07,0.78398,0.066
1731199,0,0,0.95312,0.022
1731200,0,0,0.91056,0.033
1731201,0.01,0.08,0.78398,0.066
1731202,-0.338,-0.94,0.74256,-0.077
1731203,-0.88,-1.72,0.74256,-0.077
1731204,-1.195,-1.93,0.82667,-0.055
1731205,-0.832,-1.13,0.91281,-0.033
1731206,-1.608,-1.94,0.91281,-0.033
1731207,-0.72,-1,0.91281,-0.033
1731208,-0.97,-1.6,0.74256,-0.077
1731209,-0.969,-1.72,0.82667,-0.055
1731210,-0.836,-2.34,0.58407,-0.121
1731211,-0.179,-1.11,1,-0.011
1731212,0,0,0.82224,-0.055
1731213,0,0,0.80709,0.055
1731214,0,0,0.90282,0.033
1731215,0,0,0.44636,0.132
1731216,0,0,0.86368,-0.044
1731217,0,0,1,-0.011
1731218,0,0,0.9561,0.022
1731219,-0.632,-1.26,0.91281,-0.033
1731220,-2.523,-4.26,0.66142,-0.099
1731221,-2.058,-3.84,0.74256,-0.077
1731222,-1.136,-2.44,0.74256,-0.077
1731223,-1.032,-3.24,0.58407,-0.121
1731224,-0.012,-0.05,0.91281,-0.033
1731225,-0.123,-1.08,0.44205,-0.165
1731226,0,0,0.82441,-0.055
1731227,0,0,0.90282,0.033
1731228,0,0,1,0.011
1731229,0,0,0.68069,0.088
1731230,-0.003,-0.03,0.73927,-0.077
1731231,-0.04,-0.29,0.78398,-0.066
1731232,0,0,0.9561,-0.022
1731233,0,0,0.91056,-0.033
1731234,0,0,0.80709,0.055
1731235,0,0,0.80709,0.055
1731236,0,0,1,0.011
1731237,0,0,0.19054,-0.198
1731238,0,0,0.80709,0.055
1731239,0,0,0.90282,0.033
1731240,0,0,0.90282,0.033
1731241,0,0,0.52005,-0.121
1731242,0,0,0.44636,-0.132
1731243,0,0,0.14347,-0.22
1731244,0,0,0.1458,-0.187
1731245,0,0,0.1458,-0.187
1731246,0,0,0.1458,-0.187
1731247,0,0,0.45675,-0.077
1731248,0,0,0.45675,-0.077
1731249,0,0,0.45675,-0.077
1731250,0,0,0.45675,-0.077
1731251,0,0,0.45675,-0.077
1731252,0,0,0.45675,-0.077
1731253,0,0,0.45675,-0.077
1731254,0,0,0.45675,-0.077
1731255,0,0,0.45675,-0.077
1731279,0,NA,NA,0
1731280,0,NA,NA,0
1731281,0,NA,NA,0
1731282,0,NA,NA,0
1731283,0,NA,NA,0
1731284,0,NA,NA,0
1731285,0,NA,NA,0
1731286,0,NA,NA,0
1731287,0,NA,NA,0
1731288,0,NA,NA,0
1731289,0,NA,NA,0
1731290,0,NA,NA,0
1731291,0,NA,NA,0
1731292,0,NA,NA,0
1731293,0,NA,NA,0
1731294,0,NA,NA,0
1731295,0,NA,NA,0
1731296,0,NA,NA,0
1731297,0,NA,NA,0
1731298,0,NA,NA,0
1731299,0,NA,NA,0
1731300,0,NA,NA,0
1731301,0,NA,NA,0
1731302,0,NA,NA,0
1731303,0,NA,NA,0
1731304,0,NA,NA,0
1731305,0,NA,NA,0
1731306,0,NA,NA,0
1731307,0,NA,NA,0
1731308,0,NA,NA,0
1731309,0,NA,NA,0
1731310,0,NA,NA,0
1731311,0,NA,NA,0
1731312,0,NA,NA,0
1731313,0,NA,NA,0
1731314,0,NA,NA,0
1731315,0,NA,NA,0
1731316,0,NA,NA,0
1731317,0,NA,NA,0
1731320,0,NA,NA,0
1731321,0,NA,NA,0
1731322,0,NA,NA,0
1731323,0,NA,NA,0
1731324,0,NA,NA,0
1731325,0,NA,NA,0
1731326,0,NA,NA,0
1731327,0,NA,NA,0
1731328,0,NA,NA,0
1731329,0,NA,NA,0
1731330,0,NA,NA,0
1731331,0,NA,NA,0
1731332,0,NA,NA,0
1731333,0,NA,NA,0
1731334,0,NA,NA,0
1731335,0,NA,NA,0
1731336,0,NA,NA,0
1731337,0,NA,NA,0
1731338,0,NA,NA,0
1731339,0,NA,NA,0
1731340,0,NA,NA,0
1731341,0,NA,NA,0
1731342,0,NA,NA,0
1733551,0,NA,NA,0
1733562,0,NA,NA,0
1733563,0,NA,NA,0
1733564,0,0,0.70024,0.066
1733565,0,0,0.89763,-0.033
1733566,0,0,0.89763,-0.033
1733567,0,0,0.71416,0.077
1733568,0,0,0.71416,0.077
1733569,0,0,0.72924,-0.066
1733570,0,0,0.72924,-0.066
1733571,0,0,0.71416,0.077
1733572,0,0,0.81732,0.044
1733573,0,0,1,0
1733574,0,0,0.77477,0.066
1733575,0.175,0.96,0.54644,0.132
1733576,0.132,0.41,0.95628,0.022
1733577,-0.045,-0.1,1,-0.011
1733578,-0.175,-0.3,1,-0.011
1733579,-1.274,-1.82,0.82667,-0.055
1733580,-1.58,-1.83,0.82667,-0.055
1733581,-1.854,-2,0.82667,-0.055
1733582,-2.036,-2.85,0.82667,-0.055
1733583,-1.85,-3,0.82667,-0.055
1733584,-2,-2.56,0.82667,-0.055
1733585,-1.78,-1.68,0.91281,-0.033
1733586,-1.897,-1.52,0.82667,-0.055
1733587,-2.202,-1.77,0.82667,-0.055
1733588,-1.31,-1.28,0.74256,-0.077
1733589,-1.973,-2.29,0.82667,-0.055
1733590,-2.098,-2.89,0.82667,-0.055
1733591,-1.755,-2.27,0.82667,-0.055
1733592,-2.993,-3.04,0.58407,-0.121
1733593,-2.08,-2.55,0.58407,-0.121
1733594,-1.78,-2.55,0.66142,-0.099
1733595,-1.323,-2.6,0.74256,-0.077
1733596,-0.02,-0.06,0.95628,-0.022
1733597,0.005,0.03,0.86935,0.044
1733598,0,0,0.95312,0.022
1733599,0,0,0.86,0.044
1733600,0,0,0.91056,0.033
1733601,0,0,0.80709,0.055
1733602,0.005,0.04,0.86883,0.044
1733603,0.01,0.04,0.82667,0.055
1733604,-0.522,-1.36,0.58407,-0.121
1733605,-1.032,-1.94,0.74256,-0.077
1733606,-1.874,-2.85,0.74256,-0.077
1733607,-1.101,-1.44,1,-0.011
1733608,-0.972,-1.3,1,-0.011
1733609,-1.129,-1.87,0.82667,-0.055
1733610,-0.757,-1.77,0.82667,-0.055
1733611,-0.473,-1.34,0.66142,-0.099
1733612,0.004,0.02,0.91281,0.033
1733613,-0.18,-1.07,1,-0.011
1733614,0,0,1,0
1733615,0,0,0.54155,0.121
1733616,0,0,0.53326,0.11
1733617,0,0,0.53326,0.11
1733618,0,0,0.86368,-0.044
1733619,0.039,0.26,0.86883,0.044
1733620,-0.287,-0.94,0.74256,-0.077
1733621,-0.76,-1.67,0.66142,-0.099
1733622,-1.326,-2.61,0.82667,-0.055
1733623,-0.905,-1.82,0.74256,-0.077
1733624,-1.074,-2.63,0.51122,-0.143
1733625,-0.516,-1.79,0.74256,-0.077
1733626,-0.01,-0.05,0.91281,-0.033
1733627,-0.073,-0.67,0.69999,-0.088
1733628,0,0,0.77477,-0.066
1733629,0,0,0.71416,0.077
1733630,0,0,0.89763,0.033
1733631,0,0,0.71416,0.077
1733632,0,0,1,-0.011
1733633,0,0,0.82441,-0.055
1733634,0,0,0.91056,-0.033
1733635,0,0,0.52901,0.132
1733636,0,0,0.80709,0.055
1733637,0,0,1,0.011
1733638,0,0,0.53326,-0.11
1733639,0,0,0.53326,-0.11
1733640,0,0,0.80709,0.055
1733641,0,0,0.80709,0.055
1733642,0,0,0.52005,-0.121
1733643,0,0,0.19054,-0.198
